title,price,description,bookURL,ImageURL,text
Metode Penelitian Kualitatif Interdisipliner Bidang Sosbudfi,60000,"“Dalam karya-karya Srihadi, dialektika mikrokosmos dan makrokosmos paling kuat diekspresikan dalam peran warna. Tidak dapat diingkari, penguasaannya atas warna membuat Srihadi jadi seorang empu yang sangat sulit dicari tandingannya.” – Dr. Jean Couteau, pengamat kebudayaan.",https://www.gramedia.com/products/metode-penelitian-kualitatif-interdisipliner-bidang-sosbudfi,https://www.gramedia.com/assets/default-images/product.png,"Metode Penelitian Kualitatif Interdisipliner Bidang Sosbudfi. “Dalam karya-karya Srihadi, dialektika mikrokosmos dan makrokosmos paling kuat diekspresikan dalam peran warna. Tidak dapat diingkari, penguasaannya atas warna membuat Srihadi jadi seorang empu yang sangat sulit dicari tandingannya.” – Dr. Jean Couteau, pengamat kebudayaan."
Putra Nusa Bangsa & Wastra NTT Mengenang Sosok Frans Seda,105000,"Berbeda dengan banyak buku Frans Seda, balk yang ditulisnya sendiri atau ditulis oleh orang lain, yang banyak membahas tentang berbagai pemikiran hebatnya dalam bidang politik, ekonomi, dan pendidikan; buku Putra Nusa Bunga & Wastra NTT: Mengenang Sosok Frans Seda ini lebih menyoroti beliau sebagai sosok/tokoh yang berasal dari Flores, Nusa Tenggara Timur (NTT).",https://www.gramedia.com/products/putra-nusa-bangsa-wastra-ntt-mengenang-sosok-frans-weda,https://cdn.gramedia.com/uploads/items/img20220711_12060050.jpg,"Putra Nusa Bangsa & Wastra NTT Mengenang Sosok Frans Seda. Berbeda dengan banyak buku Frans Seda, balk yang ditulisnya sendiri atau ditulis oleh orang lain, yang banyak membahas tentang berbagai pemikiran hebatnya dalam bidang politik, ekonomi, dan pendidikan; buku Putra Nusa Bunga & Wastra NTT: Mengenang Sosok Frans Seda ini lebih menyoroti beliau sebagai sosok/tokoh yang berasal dari Flores, Nusa Tenggara Timur (NTT)."
Budaya Pancasila Merevolusi Perilaku Budaya Bohong,115000,"Buku ini merupakan cermin pergulatan moralitas demokrasi dan kesucian politik Indonesia. Refleksi di dalamnya merupakan penggalan episode keprihatinan panjang bahkan kembali ke gorong gorong otoriterisme Orde Baru yang dialami penulis, Pengalaman akan manipulasi, kekuasaan menindas, menghardik kebebasan saat itu, kini setelah 20 tahun perjalanan reformasi, nyatanya manipulasi, penindasan dan menghardik kebebasan itu seakan bermetamorfosis dalam rupa kebohongan (hoax), narasi kebencian, fitnah, politik, identitas, kampanye sara dan lain lain. Padahal filosofi konstitusi yang mendasari proseduralisme dan substansialisme demokrasi seharusnya berdiri di atas fondasi kejujuran, kebenaran, inklusivitas, integritas diri, keberagaman, kemajemukan dan toleransi sebagai pendorong dan motivasi mewujudkan keadaban mendemokrasi.",https://www.gramedia.com/products/budaya-pancasila-merevolusi-perilaku-budaya-bohong,https://cdn.gramedia.com/uploads/items/img20220710_15170080.jpg,"Budaya Pancasila Merevolusi Perilaku Budaya Bohong. Buku ini merupakan cermin pergulatan moralitas demokrasi dan kesucian politik Indonesia. Refleksi di dalamnya merupakan penggalan episode keprihatinan panjang bahkan kembali ke gorong gorong otoriterisme Orde Baru yang dialami penulis, Pengalaman akan manipulasi, kekuasaan menindas, menghardik kebebasan saat itu, kini setelah 20 tahun perjalanan reformasi, nyatanya manipulasi, penindasan dan menghardik kebebasan itu seakan bermetamorfosis dalam rupa kebohongan (hoax), narasi kebencian, fitnah, politik, identitas, kampanye sara dan lain lain. Padahal filosofi konstitusi yang mendasari proseduralisme dan substansialisme demokrasi seharusnya berdiri di atas fondasi kejujuran, kebenaran, inklusivitas, integritas diri, keberagaman, kemajemukan dan toleransi sebagai pendorong dan motivasi mewujudkan keadaban mendemokrasi."
Doktrin-Doktrin Kosmologi Islam: Pokok-Pokok Filosofinya,76500,"Doktrin-Doktrin Kosmologi Islam: Pokok-Pokok Filosofinya merupakan salah satu buku penunjang pendidikan karangan Seyyed Hossein Nasr. Sayyed Hossein Nashr adalah seorang intelektual Islam dan guru besar di berbagai universitas di dunia Barat. Ia dilahirkan pada tahun 1933 di Teheran, Iran. Pemikirannya berhubungan dengan silang pengetahuan dalam peradaban modern di dunia Barat dan dunia Timur.",https://www.gramedia.com/products/doktrin-doktrin-kosmologi-islam,https://cdn.gramedia.com/uploads/items/Doktrin.jpg,"Doktrin-Doktrin Kosmologi Islam: Pokok-Pokok Filosofinya. Doktrin-Doktrin Kosmologi Islam: Pokok-Pokok Filosofinya merupakan salah satu buku penunjang pendidikan karangan Seyyed Hossein Nasr. Sayyed Hossein Nashr adalah seorang intelektual Islam dan guru besar di berbagai universitas di dunia Barat. Ia dilahirkan pada tahun 1933 di Teheran, Iran. Pemikirannya berhubungan dengan silang pengetahuan dalam peradaban modern di dunia Barat dan dunia Timur."
Wujud Dan Waktu: Perbincangan-Perbincangan Filosofis Timur,51000,"Wujud Dan Waktu: Perbincangan-Perbincangan Filosofis Timur merupakan salah satu buku bacaan penunjang belajar yang sangat direkomendasikan bagi siapa pun. Buku ini dituliskan oleh Syekh Fakhruddin Ar-Razi. “Dari semua punggawa dalam teologi Islam, hanya Fakhruddin ar-Razi yang tampaknya telah menumpahkan perhatian secara sungguh-sungguh kepada persoalan waktu.”",https://www.gramedia.com/products/wujud-dan-waktu,https://cdn.gramedia.com/uploads/items/Wujud_dan_Waktu.jpg,"Wujud Dan Waktu: Perbincangan-Perbincangan Filosofis Timur. Wujud Dan Waktu: Perbincangan-Perbincangan Filosofis Timur merupakan salah satu buku bacaan penunjang belajar yang sangat direkomendasikan bagi siapa pun. Buku ini dituliskan oleh Syekh Fakhruddin Ar-Razi. “Dari semua punggawa dalam teologi Islam, hanya Fakhruddin ar-Razi yang tampaknya telah menumpahkan perhatian secara sungguh-sungguh kepada persoalan waktu.”"
The Invisible History Of The Human Race,119000,"Ada kekuatan tak terlihat yang akan membentuk sejarah hidup kita, dan kita akan dipaksa untuk mengulang sejarah jika kita gagal belajar darinya. Bagaimana kekuatan itu memengaruhi hidup kita?",https://www.gramedia.com/products/the-invisible-history-of-the-human-race,https://cdn.gramedia.com/uploads/items/The_Invisible_History_Of_The_Human_Race.jpg,"The Invisible History Of The Human Race. Ada kekuatan tak terlihat yang akan membentuk sejarah hidup kita, dan kita akan dipaksa untuk mengulang sejarah jika kita gagal belajar darinya. Bagaimana kekuatan itu memengaruhi hidup kita?"
Kartun Riwayat Peradaban Jilid I,60000,"Sebelum Sang Waktu mulai berdetak, Semesta termampatkan dalam sebutir partikel yang panas. Dalam buku ini Larry Gonick memampatkan kira-kira 15.000.000.000 tahun perjalanan Sang Waktu ke dalam Seri Kartun Riwayat Peradaban dengan kemahiran memadukan unsur pendidikan dan hiburan. Terdiri atas tujuh bab, jilid I buku ini adalah pembuka seri Kartun Sejarah Riwayat yang menangkap peristiwa sejak Ledakan Besar sampai pemerintahan Alexander Agung. Kartun Riwayat Peradaban merupakan buku pertama yang pernah ditulis oleh Larry Gonick.",https://www.gramedia.com/products/pod-kartun-riwayat-peradaban-jilid-i,https://cdn.gramedia.com/uploads/items/9786024241537_kartun-riwayat-peradaban-jilid-i.jpg,"Kartun Riwayat Peradaban Jilid I. Sebelum Sang Waktu mulai berdetak, Semesta termampatkan dalam sebutir partikel yang panas. Dalam buku ini Larry Gonick memampatkan kira-kira 15.000.000.000 tahun perjalanan Sang Waktu ke dalam Seri Kartun Riwayat Peradaban dengan kemahiran memadukan unsur pendidikan dan hiburan. Terdiri atas tujuh bab, jilid I buku ini adalah pembuka seri Kartun Sejarah Riwayat yang menangkap peristiwa sejak Ledakan Besar sampai pemerintahan Alexander Agung. Kartun Riwayat Peradaban merupakan buku pertama yang pernah ditulis oleh Larry Gonick."
The Ink Black Heart,369000,"Ketika Edie Ledwell, dalam keadaan panik dan awut-awutan, muncul di kantor biro detektif serta meminta berbicara dengannya, Robin Ellacott tidak yakin bagaimana harus menangani situasi tersebut. Edie, kokreator kartun populer The Ink Black Heart, dipersekusi oleh sosok online misterius yang menggunakan nama samaran Anomie. Dia ingin mengetahui identitas Anomie yang sebenarnya. Robin memutuskan bahwa biro detektif mereka tidak dapat membantu Edie---dan Robin tidak memikirkannya lagi hingga beberapa hari kemudian dia membaca berita mengejutkan bahwa Edie Ledwell telah dibunuh di Highgate Cemetery, lokasi The Ink Black Heart. Robin dan partner bisnisnya, Cormoran Strike, terseret dalam upaya keras mengungkap identitas sejati Anomie. Namun, dunia daring yang kompleks dan ruwet penuh nama alias, sementara kepentingan bisnis serta konflik keluarga mesti dihadapi, Strike dan Robin terlibat kasus yang menguji kemampuan deduksi mereka… dan mengancam keberlangsungan hidup serta penghidupan mereka. Misteri yang cerdas dan menegangkan. The Ink Black Heart adalah karya Robert Galbraith yang membuktikan kekuatan, keterampilan, dan kecerdikannya. Robert Galbraith adalah nama alias J.K. Rowling, pengarang serial HARRY POTTER. THE INK BLACK HEART adalah buku keenam dari serial detektif Cormoran Strike. Film serialnya ditayangkan di HBO Go dengan judul seri C.B. STRIKE.",https://www.gramedia.com/products/the-ink-black-heart,https://cdn.gramedia.com/uploads/picture_meta/2023/6/26/bkq2e9sbseez8zcrzn3kqm.jpg,"The Ink Black Heart. Ketika Edie Ledwell, dalam keadaan panik dan awut-awutan, muncul di kantor biro detektif serta meminta berbicara dengannya, Robin Ellacott tidak yakin bagaimana harus menangani situasi tersebut. Edie, kokreator kartun populer The Ink Black Heart, dipersekusi oleh sosok online misterius yang menggunakan nama samaran Anomie. Dia ingin mengetahui identitas Anomie yang sebenarnya. Robin memutuskan bahwa biro detektif mereka tidak dapat membantu Edie---dan Robin tidak memikirkannya lagi hingga beberapa hari kemudian dia membaca berita mengejutkan bahwa Edie Ledwell telah dibunuh di Highgate Cemetery, lokasi The Ink Black Heart. Robin dan partner bisnisnya, Cormoran Strike, terseret dalam upaya keras mengungkap identitas sejati Anomie. Namun, dunia daring yang kompleks dan ruwet penuh nama alias, sementara kepentingan bisnis serta konflik keluarga mesti dihadapi, Strike dan Robin terlibat kasus yang menguji kemampuan deduksi mereka… dan mengancam keberlangsungan hidup serta penghidupan mereka. Misteri yang cerdas dan menegangkan. The Ink Black Heart adalah karya Robert Galbraith yang membuktikan kekuatan, keterampilan, dan kecerdikannya. Robert Galbraith adalah nama alias J.K. Rowling, pengarang serial HARRY POTTER. THE INK BLACK HEART adalah buku keenam dari serial detektif Cormoran Strike. Film serialnya ditayangkan di HBO Go dengan judul seri C.B. STRIKE."
Nikola Maldini,99000,"Nikola Pramudya Sadeli, si ribut sekaligus juga si pekerja keras yang selalu dihantui oleh mimpi-mimpi buruk akibat kelalaiannya di masa lalu. Pikirannya selalu riuh dengan berbagai hal karena dia adalah tipikal manusia yang sulit untuk dipahami.",https://www.gramedia.com/products/nikola-maldini,https://cdn.gramedia.com/uploads/picture_meta/2023/6/22/ky3hz5zabnq6qvpgyr3vth.jpg,"Nikola Maldini. Nikola Pramudya Sadeli, si ribut sekaligus juga si pekerja keras yang selalu dihantui oleh mimpi-mimpi buruk akibat kelalaiannya di masa lalu. Pikirannya selalu riuh dengan berbagai hal karena dia adalah tipikal manusia yang sulit untuk dipahami."
Syaqil,99000,"Raisya Alika Putri, gadis yang tidak pernah menginginkan nikah muda namun terpaksa melakukannya demi cita-cita. Dia harus menerima persyaratan nikah muda demi bisa kuliah di kampus impian.",https://www.gramedia.com/products/syaqil,https://cdn.gramedia.com/uploads/picture_meta/2023/6/8/dmttx75xzitf4satjgd26e.jpg,"Syaqil. Raisya Alika Putri, gadis yang tidak pernah menginginkan nikah muda namun terpaksa melakukannya demi cita-cita. Dia harus menerima persyaratan nikah muda demi bisa kuliah di kampus impian."
As Long as the Lemon Trees Grow,129000,"Akibat perang Suriah, Salama kehilangan orangtua, dan Hamza, kakaknya ditawan, entah masih hidup atau sudah mati. Kini, Salama harus menjaga Layla, kakak iparnya yang sedang hamil. Hamza berpesan agar Salama menjaga Layla dan calon bayinya. Satu-satunya cara menjaga Layla dari perang adalah mengungsi ke Eropa, tapi setiap kali melihat para korban perang, rasa bersalah menikam Salama. Haruskah dia pergi dari Suriah, ketika bangsanya bergelimpangan akibat perang?",https://www.gramedia.com/products/as-long-as-the-lemon-trees-grow,https://cdn.gramedia.com/uploads/picture_meta/2023/6/9/m4jwpac79qmppueglib288.jpg,"As Long as the Lemon Trees Grow. Akibat perang Suriah, Salama kehilangan orangtua, dan Hamza, kakaknya ditawan, entah masih hidup atau sudah mati. Kini, Salama harus menjaga Layla, kakak iparnya yang sedang hamil. Hamza berpesan agar Salama menjaga Layla dan calon bayinya. Satu-satunya cara menjaga Layla dari perang adalah mengungsi ke Eropa, tapi setiap kali melihat para korban perang, rasa bersalah menikam Salama. Haruskah dia pergi dari Suriah, ketika bangsanya bergelimpangan akibat perang?"
Kondensasi,55200,"Kemampuan Aislin menyerap berbagai emosi dari orang lain mengharuskan dia mendirikan tembok dalam hatinya agar tidak terpengaruh. Itu sebabnya Aislin jengkel sekali ketika atasannya menyuruhnya dan empat orang lain menyepi ke pulau pribadi agar pekerjaan mereka menulis naskah lekas selesai. Terlebih lagi, bukan hanya terjangan emosi rekan-rekannya yang membuat Aislin kewalahan. Sesuatu yang jahat bangkit di pulau itu dan mengusik mereka. Komunikasi ke dunia luar terputus, kabut menelan pulau, halusinasi akan ketakutan terbesar mereka memorak-porandakan benak. Di tengah tabrakan emosi dan teror yang mencekik, Aislin tidak tahu apakah kewarasannya bisa bertahan.",https://www.gramedia.com/products/kondensasi,https://cdn.gramedia.com/uploads/picture_meta/2023/4/3/5ita6ep4mhyy6ywaj6cc2z.jpg,"Kondensasi. Kemampuan Aislin menyerap berbagai emosi dari orang lain mengharuskan dia mendirikan tembok dalam hatinya agar tidak terpengaruh. Itu sebabnya Aislin jengkel sekali ketika atasannya menyuruhnya dan empat orang lain menyepi ke pulau pribadi agar pekerjaan mereka menulis naskah lekas selesai. Terlebih lagi, bukan hanya terjangan emosi rekan-rekannya yang membuat Aislin kewalahan. Sesuatu yang jahat bangkit di pulau itu dan mengusik mereka. Komunikasi ke dunia luar terputus, kabut menelan pulau, halusinasi akan ketakutan terbesar mereka memorak-porandakan benak. Di tengah tabrakan emosi dan teror yang mencekik, Aislin tidak tahu apakah kewarasannya bisa bertahan."
"Lupus: Idiiih, Udah Gede!",55200,"Lupus adalah novel fenomenal karya Hilman Hariwijaya. Saat ini, novel Lupus telah terbit dengan berbagai judul. Judul novel Lupus diambil dari karakter utama novel yang juga bernama Lupus. Lupus adalah seorang pelajar kelas 2 di SMA Merah Putih. Lupus adalah anak yang tampan, banyak akal, dan juga jahil. Ia banyak digandrungi cewek-cewek di sekolahnya. Tak heran, Lupus sudah seperti artis di sekolahnya. Penasaran kisah Lupus selengkapnya? Baca Novel Lupus: Idiiih, Udah Gede! ini dan temukan jawabannya.",https://www.gramedia.com/products/lupus-idiiih-udah-gede-1,https://cdn.gramedia.com/uploads/picture_meta/2023/4/3/4yr6gbpcvjkhckqwltzeel.jpg,"Lupus: Idiiih, Udah Gede!. Lupus adalah novel fenomenal karya Hilman Hariwijaya. Saat ini, novel Lupus telah terbit dengan berbagai judul. Judul novel Lupus diambil dari karakter utama novel yang juga bernama Lupus. Lupus adalah seorang pelajar kelas 2 di SMA Merah Putih. Lupus adalah anak yang tampan, banyak akal, dan juga jahil. Ia banyak digandrungi cewek-cewek di sekolahnya. Tak heran, Lupus sudah seperti artis di sekolahnya. Penasaran kisah Lupus selengkapnya? Baca Novel Lupus: Idiiih, Udah Gede! ini dan temukan jawabannya."
Tingka,85000,"Lupus adalah novel fenomenal karya Hilman Hariwijaya. Saat ini, novel Lupus telah terbit dengan berbagai judul. Judul novel Lupus diambil dari karakter utama novel yang juga bernama Lupus. Lupus adalah seorang pelajar kelas 2 di SMA Merah Putih. Lupus adalah anak yang tampan, banyak akal, dan juga jahil. Ia banyak digandrungi cewek-cewek di sekolahnya. Tak heran, Lupus sudah seperti artis di sekolahnya. Penasaran kisah Lupus selengkapnya? Baca Novel Lupus: Idiiih, Udah Gede! ini dan temukan jawabannya.",https://www.gramedia.com/products/tingka,https://cdn.gramedia.com/uploads/picture_meta/2023/6/26/sabhrokm5qb5sjqvtka3aa.jpg,"Tingka. Lupus adalah novel fenomenal karya Hilman Hariwijaya. Saat ini, novel Lupus telah terbit dengan berbagai judul. Judul novel Lupus diambil dari karakter utama novel yang juga bernama Lupus. Lupus adalah seorang pelajar kelas 2 di SMA Merah Putih. Lupus adalah anak yang tampan, banyak akal, dan juga jahil. Ia banyak digandrungi cewek-cewek di sekolahnya. Tak heran, Lupus sudah seperti artis di sekolahnya. Penasaran kisah Lupus selengkapnya? Baca Novel Lupus: Idiiih, Udah Gede! ini dan temukan jawabannya."
Para Perawan (The Maidens),109000,"Seorang gadis muda ditemukan terbunuh di Cambridge. Zoe menduga itu jasad sahabatnya, Tara. Dengan dicekam kekhawatiran, Zoe menelepon bibinya, satu-satunya orang yang bisa dia andalkan. Demi keponakannya, Mariana Andros langsung mengunjungi Universitas Cambridge meski terasa berat. Mariana harus melawan kerinduan selagi menyusuri tempat-tempat kenangan bersama suaminya, Sebastian. Ternyata Tara salah satu anggota Para Perawan, kelompok istimewa yang dipimpin oleh profesor kelas Greek Tragedy, Edward Fosca. Namun alibi Edward sempurna, sehingga dia lolos dari penyelidikan polisi. Ketika mayat gadis lain ditemukan, Mariana semakin mencurigai sang profesor. Dengan tekad untuk menyerat kembali Edward ke dalam penyelidikan, Mariana justru menemukan fakta yang meruntuhkan segala yang dia yakini selama bertahun-tahun.",https://www.gramedia.com/products/para-perawan-the-maidens,https://cdn.gramedia.com/uploads/picture_meta/2023/6/25/lwnqfmmlfqebgcyjafotug.jpg,"Para Perawan (The Maidens). Seorang gadis muda ditemukan terbunuh di Cambridge. Zoe menduga itu jasad sahabatnya, Tara. Dengan dicekam kekhawatiran, Zoe menelepon bibinya, satu-satunya orang yang bisa dia andalkan. Demi keponakannya, Mariana Andros langsung mengunjungi Universitas Cambridge meski terasa berat. Mariana harus melawan kerinduan selagi menyusuri tempat-tempat kenangan bersama suaminya, Sebastian. Ternyata Tara salah satu anggota Para Perawan, kelompok istimewa yang dipimpin oleh profesor kelas Greek Tragedy, Edward Fosca. Namun alibi Edward sempurna, sehingga dia lolos dari penyelidikan polisi. Ketika mayat gadis lain ditemukan, Mariana semakin mencurigai sang profesor. Dengan tekad untuk menyerat kembali Edward ke dalam penyelidikan, Mariana justru menemukan fakta yang meruntuhkan segala yang dia yakini selama bertahun-tahun."
Classics: Berkeliling Dunia di Bawah Laut (Twenty Thousand Leagues Under the Sea),79000,"Manusia modern masih selalu takjub dan tercengang bila menyaksikan pemandangan di perairan dalam yang disajikan pada kita lewat foto-foto ataupun film. Tak puas-puas rasanya memandang keanehan dan keindahan alam kehidupan yang masih selalu asing itu. Lama berselang, sewaktu televisi dan film sama sekali belum dikenal ataupun diimpikan, Jules Verne telah berhasil memaparkan alam kehidupan samudra pada kita, berkat daya khayal dan firasat teknisnya yang gilang gemilang. Saat membaca buku ini, kita perlu ingat bahwa pada masa itu belum pernah ada manusia yang sampai di kedalaman-kedalaman samudra yang dilukiskan olehnya. Begitu jelas penggambarannya tentang keadaan di daerah pulau-pulau karang yang terbenam di dasar laut, sehingga kita serasa ikut serta dalam ekspedisi bersama Kapten Nemo dan para awaknya. Karya klasik pengarang besar ini telah dinikmati ratusan juta pembaca di seluruh dunia, dan sangat layak untuk melengkapi perbendaharaan sastra kita.",https://www.gramedia.com/products/classics-berkeliling-dunia-di-bawah-laut-twenty-thousand-leagues-under-the-sea,https://cdn.gramedia.com/uploads/picture_meta/2023/6/25/dthbwjxghkyjxa8b2e8y9j.jpg,"Classics: Berkeliling Dunia di Bawah Laut (Twenty Thousand Leagues Under the Sea). Manusia modern masih selalu takjub dan tercengang bila menyaksikan pemandangan di perairan dalam yang disajikan pada kita lewat foto-foto ataupun film. Tak puas-puas rasanya memandang keanehan dan keindahan alam kehidupan yang masih selalu asing itu. Lama berselang, sewaktu televisi dan film sama sekali belum dikenal ataupun diimpikan, Jules Verne telah berhasil memaparkan alam kehidupan samudra pada kita, berkat daya khayal dan firasat teknisnya yang gilang gemilang. Saat membaca buku ini, kita perlu ingat bahwa pada masa itu belum pernah ada manusia yang sampai di kedalaman-kedalaman samudra yang dilukiskan olehnya. Begitu jelas penggambarannya tentang keadaan di daerah pulau-pulau karang yang terbenam di dasar laut, sehingga kita serasa ikut serta dalam ekspedisi bersama Kapten Nemo dan para awaknya. Karya klasik pengarang besar ini telah dinikmati ratusan juta pembaca di seluruh dunia, dan sangat layak untuk melengkapi perbendaharaan sastra kita."
Our Violent Ends,175000,"Pada 1926, Shanghai mendendangkan lagu kebobrokan.",https://www.gramedia.com/products/our-violent-ends,https://cdn.gramedia.com/uploads/picture_meta/2023/6/25/4eud5zhznvdad6k2a2bcbi.jpg,"Our Violent Ends. Pada 1926, Shanghai mendendangkan lagu kebobrokan."
Lara Ati,92000,"Tujuan Joko dalam hidup adalah ingin membahagiakan orang yang dia sayangi. Maka, ketika Babah menantangnya untuk menjadi yang terbaik dahulu, Joko bersedia dan langsung mengubah fokus agar bisa mendapatkan restu Babah. Ayu mulai meragukan hubungannya dengan sang kekasih. Terlebih tidak ada dukungan yang didapatkannya ketika menyampaikan rencana-rencana masa depan, khususnya mengenai keputusan Ayu untuk mengembangkan bisnis keluarganya. Tapi Ayu harus memilih, keluarga adalah hal terpenting dalam hidupnya. Apakah kehidupan akan berjalan sesuai rencana? Bagaimana cara Joko dan Ayu menyatukan cita dan cinta demi menggapai impian mereka?",https://www.gramedia.com/products/lara-ati,https://cdn.gramedia.com/uploads/picture_meta/2023/6/15/yvg72aorvx8bp3wwyezlys.jpg,"Lara Ati. Tujuan Joko dalam hidup adalah ingin membahagiakan orang yang dia sayangi. Maka, ketika Babah menantangnya untuk menjadi yang terbaik dahulu, Joko bersedia dan langsung mengubah fokus agar bisa mendapatkan restu Babah. Ayu mulai meragukan hubungannya dengan sang kekasih. Terlebih tidak ada dukungan yang didapatkannya ketika menyampaikan rencana-rencana masa depan, khususnya mengenai keputusan Ayu untuk mengembangkan bisnis keluarganya. Tapi Ayu harus memilih, keluarga adalah hal terpenting dalam hidupnya. Apakah kehidupan akan berjalan sesuai rencana? Bagaimana cara Joko dan Ayu menyatukan cita dan cinta demi menggapai impian mereka?"
Ngider Makan dari Halte ke Halte,103200,"Cukup dengan menyusuri halte-halte di Jakarta, ternyata kita bisa menikmati hidangan khas berbagai daerah di Nusantara. Berawal dari dua orang yang blusukan mencari makanan di sekitaran halte kemudian menceritakannya di akun Instagram @darihalte_kehalte, unggahan mereka lantas viral dan menjadi panduan warga Jakarta pengguna transportasi umum. Buku ini menampilkan beberapa tempat unik dan kadang tersembunyi di belantara kota Jakarta. Dengan ilustrasi menawan dari kelompok Jakarta Food Sketchers, serta dilengkapi peta lokasi, buku ini dapat dibawa-bawa sebagai panduan. Yuk ngider makan!",https://www.gramedia.com/products/ngider-makan-dari-halte-ke-halte,https://cdn.gramedia.com/uploads/picture_meta/2023/5/28/b236h68yu3sfpjwrdseumk.jpg,"Ngider Makan dari Halte ke Halte. Cukup dengan menyusuri halte-halte di Jakarta, ternyata kita bisa menikmati hidangan khas berbagai daerah di Nusantara. Berawal dari dua orang yang blusukan mencari makanan di sekitaran halte kemudian menceritakannya di akun Instagram @darihalte_kehalte, unggahan mereka lantas viral dan menjadi panduan warga Jakarta pengguna transportasi umum. Buku ini menampilkan beberapa tempat unik dan kadang tersembunyi di belantara kota Jakarta. Dengan ilustrasi menawan dari kelompok Jakarta Food Sketchers, serta dilengkapi peta lokasi, buku ini dapat dibawa-bawa sebagai panduan. Yuk ngider makan!"
Semu (Fake),63200,"Semu (Fake) merupakan novel dengan alur yang mendebarkan tentang identitas dan kehidupan digital kita. Bayangkan sebuah dunia di mana satu-satunya teman Anda adalah virtual, dan perusahaan teknologi besar mengontrol akses ke makanan, perawatan kesehatan, dan rekreasi.",https://www.gramedia.com/products/semu-fake,https://cdn.gramedia.com/uploads/picture_meta/2023/6/6/eqptxkmwhsxdeaeuu6a8gc.jpg,"Semu (Fake). Semu (Fake) merupakan novel dengan alur yang mendebarkan tentang identitas dan kehidupan digital kita. Bayangkan sebuah dunia di mana satu-satunya teman Anda adalah virtual, dan perusahaan teknologi besar mengontrol akses ke makanan, perawatan kesehatan, dan rekreasi."
In His Chart: Chapter 1 Pesan Dari Yang Tak Bisa Disembuhkan,70400,"Di antara jenis buku lainnya, komik memang disukai oleh semua kalangan mulai dari anak kecil hingga orang dewasa. Alasan komik lebih disukai oleh banyak orang karena disajikan dengan penuh dengan gambar dan cerita yang mengasyikan sehingga mampu menghilangkan rasa bosan di kala waktu senggang.",https://www.gramedia.com/products/in-his-chart-chapter-1-pesan-dari-yang-tak-bisa-disembuhkan,https://cdn.gramedia.com/uploads/picture_meta/2023/6/14/nmwxzeb4jjkthnfuhdvebt.jpg,"In His Chart: Chapter 1 Pesan Dari Yang Tak Bisa Disembuhkan. Di antara jenis buku lainnya, komik memang disukai oleh semua kalangan mulai dari anak kecil hingga orang dewasa. Alasan komik lebih disukai oleh banyak orang karena disajikan dengan penuh dengan gambar dan cerita yang mengasyikan sehingga mampu menghilangkan rasa bosan di kala waktu senggang."
Tangerine Green,63200,"Ada empat sahabat yang bergabung dalam klub film di SMP Shin Yeong Jin. So-ran, yang sering merasa tersisih dan tidak percaya diri; Da-yun, yang disukai orang tapi kesepian; Hae-in, yang mengalami kesulitan setelah keluarganya jatuh miskin; dan Eun-ji, yang pernah mengalami trauma masa kecil. Ketika keempat sahabat itu berlibur ke Pulau Jeju pada akhir tahun kedua SMP, mereka mengucapkan janji impulsif yang mungkin akan mengubah masa depan mereka. Janji yang sangat sederhana, tetapi juga janji yang diucapkan dengan niat dan tujuan yang sama sekali berbeda dalam hati masing-masing. Novel ini bercerita tentang kisah dan latar belakang keempat sahabat itu, tentang masa lalu mereka, keluarga mereka, jalan pikiran mereka, dan persahabatan mereka. Terutama sekali, novel ini akan mengajak kita berpikir kembali tentang arti persahabatan.",https://www.gramedia.com/products/tangerine-green,https://cdn.gramedia.com/uploads/picture_meta/2023/6/7/fjrykczzjy6gvmhe5uvgyt.jpg,"Tangerine Green. Ada empat sahabat yang bergabung dalam klub film di SMP Shin Yeong Jin. So-ran, yang sering merasa tersisih dan tidak percaya diri; Da-yun, yang disukai orang tapi kesepian; Hae-in, yang mengalami kesulitan setelah keluarganya jatuh miskin; dan Eun-ji, yang pernah mengalami trauma masa kecil. Ketika keempat sahabat itu berlibur ke Pulau Jeju pada akhir tahun kedua SMP, mereka mengucapkan janji impulsif yang mungkin akan mengubah masa depan mereka. Janji yang sangat sederhana, tetapi juga janji yang diucapkan dengan niat dan tujuan yang sama sekali berbeda dalam hati masing-masing. Novel ini bercerita tentang kisah dan latar belakang keempat sahabat itu, tentang masa lalu mereka, keluarga mereka, jalan pikiran mereka, dan persahabatan mereka. Terutama sekali, novel ini akan mengajak kita berpikir kembali tentang arti persahabatan."
Metropop: Wish Me Luck,63200,Sinopsis Buku Metropop: Wish Me Luck:,https://www.gramedia.com/products/metropop-wish-me-luck,https://cdn.gramedia.com/uploads/picture_meta/2023/5/28/habxvqt6wth8g5exjquefb.jpg,Metropop: Wish Me Luck. Sinopsis Buku Metropop: Wish Me Luck:
